 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5
64	WASP-12b_00103_out.fits	64	0	56319.601385	2456319.601385	2456319.600806	2456319.59795	NaN	-1	-72.867995	-20.03	100	0	0	25	40	60	0.400125	0.719948	0.396566	0.3101	0.064686	0.000927	0.001953	0.001199	0.001042	0.00071	431.523268	368.699626	330.745785	297.50546	91.157613	3144150.69967	4423.20042	2398.674127	2017.429016	2399.174127	2079.070984	6.509098	29.672331	1258052.334638	2316.702318	543.035816	6291	2173.242486	1532.359993	18.828758	18.756912	18.900604	304.848145	0.999516	1874.66974	1902.578458	1875.16974	2193.921542	6.513393	29.660039	1316100.396837	2323.764218	566.365721	6358	2204.945464	1534.150155	18.759653	18.649292	18.870013	295.70497	0.999644	1813.22157	1794.66973	1813.72157	2301.83027	6.513897	29.648505	892805.991189	2235.033615	399.45976	4887	1989.882892	1535.297357	18.687606	18.624341	18.750872	301.313373	0.999783	2429.840552	2347.347915	2430.340552	1749.152085	6.508843	29.70759	744219.132138	2200.427201	338.215748	4499	1915.945973	1536.629392	18.514928	18.427999	18.601856	288.213273	0.999864	3001.999913	2155.551953	3002.499913	1940.948047	6.504152	29.687023	191025.179506	2080.280434	91.826648	2370	1649.910623	1552.349244	17.990029	17.919357	18.060702	57.941861	0.999676
65	WASP-12b_00104_out.fits	65	0	56319.602764	2456319.602764	2456319.602185	2456319.599329	NaN	-1	-73.36585	-20.05	100	0	0	25	40	60	0.399323	0.720056	0.39653	0.308733	0.065569	0.000926	0.001955	0.001201	0.001041	0.000712	431.276915	368.396702	330.116432	296.672123	92.12787	3145184.754943	4429.374945	2402.206045	2016.292619	2402.706045	2080.207381	6.509098	29.672327	1255943.689585	2313.471307	542.88276	6673	2171.99134	1532.183041	18.655833	18.656735	18.654931	315.264236	0.99989	1878.170825	1901.45715	1878.670825	2195.04285	6.513394	29.660037	1316648.815024	2324.230756	566.487993	6662	2204.284259	1533.551291	18.637348	18.468868	18.805828	281.27071	0.999617	1816.73698	1793.56082	1817.23698	2302.93918	6.513897	29.648505	893042.014778	2241.261821	398.455016	4955	1988.492104	1533.554756	18.707096	18.722195	18.691996	319.170602	0.999876	2433.341426	2346.323806	2433.841426	1750.176194	6.508843	29.707598	741956.253863	2201.491658	337.024331	4660	1912.940937	1535.162804	18.258005	18.238103	18.277908	298.742453	0.999984	3005.401194	2154.676452	3005.901194	1941.823548	6.504153	29.687047	193537.671278	2085.064442	92.820954	2406	1651.022403	1552.479801	18.207819	18.246993	18.168645	40.860242	0.999107
66	WASP-12b_00105_out.fits	66	0	56319.604143	2456319.604143	2456319.603565	2456319.600708	NaN	-1	-73.863708	-20	100	0	0	25	40	60	0.399307	0.721785	0.396109	0.308528	0.065288	0.000925	0.001959	0.001196	0.001039	0.000713	431.899083	368.476434	331.140319	296.848106	91.616728	3152552.352965	4436.374492	2399.882736	2014.718669	2400.382736	2081.781331	6.509097	29.672322	1258835.506273	2314.535486	543.882569	6942	2175.165138	1533.556827	18.359489	18.264892	18.454085	63.850682	0.999716	1875.817777	1899.940753	1876.317777	2196.559247	6.513393	29.660037	1321572.986577	2334.265098	566.162339	7114	2204.377857	1533.187919	18.35891	18.169694	18.548127	70.93922	0.999314	1814.371857	1792.078095	1814.871857	2304.421905	6.513897	29.648509	894453.612725	2234.094278	400.365205	5328	1990.228338	1534.339647	18.306998	18.106388	18.507609	72.688502	0.999291	2430.932998	2344.749761	2431.432998	1751.750239	6.508843	29.707592	743316.220156	2204.370024	337.201201	4957	1914.658176	1535.994794	18.005481	17.868567	18.142396	59.657679	0.999035	3002.93635	2152.938709	3003.43635	1943.561291	6.504154	29.687026	193209.533507	2093.370642	92.295903	2503	1652.894016	1554.917579	17.732213	17.37923	18.085196	69.862401	0.997279
67	WASP-12b_00106_out.fits	67	0	56319.605522	2456319.605522	2456319.604944	2456319.602087	NaN	-1	-74.36155	-19.97	100	0	0	25	40	60	0.399558	0.720789	0.394499	0.30973	0.065812	0.000919	0.001944	0.001188	0.001034	0.000707	434.657235	370.822412	332.124811	299.59914	93.053082	3153814.153975	4410.192306	2401.474379	2015.998324	2401.974379	2080.501676	6.509098	29.672318	1260130.837184	2302.152313	547.370749	6948	2162.98978	1519.080308	18.391667	18.139785	18.643549	275.45483	0.999222	1877.445309	1901.126245	1877.945309	2195.373755	6.513393	29.660024	1321041.743896	2320.103082	569.389246	7060	2192.607434	1519.979255	18.35835	18.028021	18.68868	84.154584	0.99865	1815.958257	1793.27544	1816.458257	2303.22456	6.513897	29.648498	892203.220591	2227.486736	400.542551	5283	1974.61366	1519.871957	18.310058	17.927793	18.692323	270.2312	0.998258	2432.525938	2345.962745	2433.025938	1750.537255	6.508844	29.707576	745826.75903	2188.817416	340.744163	4837	1904.242718	1523.135534	18.212101	17.872235	18.551967	270.675637	0.998607	3004.67368	2154.198482	3005.17368	1942.301518	6.504153	29.687026	194742.430459	2077.089075	93.75738	2446	1640.960794	1541.804771	18.097391	17.869619	18.325162	280.365272	0.999276
68	WASP-12b_00107_out.fits	68	0	56319.606902	2456319.606902	2456319.606323	2456319.603466	NaN	-1	-74.859403	-19.95	100	0	0	25	40	60	0.3999	0.722227	0.3949	0.31002	0.064836	0.000922	0.001953	0.001191	0.00104	0.000708	433.604222	369.80947	331.586463	298.11735	91.51707	3150692.938836	4419.172563	2400.155455	2015.174055	2400.655455	2081.325945	6.509097	29.672324	1259961.333576	2306.622611	546.236444	6776	2161.283316	1520.407765	18.163392	18.040033	18.286751	270.941666	0.999815	1876.127609	1900.38646	1876.627609	2196.11354	6.513393	29.660037	1321262.918027	2321.611309	569.114611	7120	2194.378626	1521.980194	18.139152	17.89187	18.386433	72.011536	0.998865	1814.622995	1792.502177	1815.122995	2303.997823	6.513897	29.648507	891970.566319	2228.209824	400.308156	5159	1977.232143	1522.145119	18.039753	17.838604	18.240902	80.459808	0.999443	2431.265762	2345.218124	2431.765762	1751.281876	6.508843	29.707594	745620.251078	2200.925519	338.775776	4723	1903.507888	1524.057379	17.8194	17.5372	18.1016	79.15049	0.998839	3003.330637	2153.40104	3003.830637	1943.09896	6.504153	29.687029	191839.203412	2080.916843	92.18975	2499	1642.201629	1544.523827	17.780343	17.644634	17.916053	53.384552	0.997201
69	WASP-12b_00108_out.fits	69	0	56319.608281	2456319.608281	2456319.607702	2456319.604845	NaN	-1	-75.357223	-19.94	100	0	0	25	40	60	0.400115	0.72045	0.393456	0.312411	0.064781	0.000925	0.001953	0.001191	0.001045	0.000708	432.587461	368.94398	330.23118	298.942804	91.446672	3140752.770476	4414.120976	2398.718395	2017.435806	2399.218395	2079.064194	6.509098	29.672324	1256661.913669	2306.438212	544.84959	5985	2159.636271	1519.462092	19.198916	19.095741	19.302091	61.119828	0.999594	1874.67283	1902.639462	1875.17283	2193.860538	6.513394	29.660036	1315210.844598	2322.572807	566.273247	6150	2188.124745	1518.465456	19.153852	18.978139	19.329566	64.131224	0.999122	1813.218552	1794.783938	1813.718552	2301.716062	6.513897	29.648508	886821.719882	2227.952379	398.043391	4719	1970.933401	1520.083518	19.085454	18.857158	19.313749	70.735356	0.999065	2429.832198	2347.444987	2430.332198	1749.055013	6.508843	29.707593	747636.489743	2196.310757	340.405604	4263	1903.151963	1521.899291	19.137731	18.97701	19.298451	65.612742	0.999351	3001.9419	2155.57334	3002.4419	1940.92666	6.504153	29.687021	191083.716253	2074.262956	92.12126	2389	1639.872959	1542.381267	18.418319	17.909125	18.927513	70.332231	0.994897
70	WASP-12b_00109_out.fits	70	0	56319.60966	2456319.60966	2456319.609081	2456319.606224	NaN	-1	-75.855055	-19.93	100	0	0	25	40	60	0.400362	0.722101	0.396301	0.309921	0.064134	0.000916	0.00194	0.001185	0.001031	0.000702	436.911569	372.272366	334.29983	300.582079	91.413854	3162006.825682	4403.517194	2400.74452	2015.217706	2401.24452	2081.282294	6.509097	29.672321	1265947.409436	2299.409168	550.553345	6603	2154.252926	1510.004881	18.658582	18.554747	18.762417	55.533866	0.999041	1876.586787	1900.402827	1877.086787	2196.097173	6.513394	29.660033	1325873.396014	2319.048948	571.731527	6696	2184.381753	1508.605303	18.709709	18.505183	18.914235	65.840982	0.998919	1815.144437	1792.553226	1815.644437	2303.946774	6.513897	29.648507	897447.208333	2221.88025	403.913401	4996	1966.223128	1509.041667	18.654794	18.556078	18.75351	55.029224	0.999048	2431.822566	2345.309865	2432.322566	1751.190135	6.508843	29.707598	748114.960074	2189.144151	341.738556	4615	1895.761468	1514.459246	18.442637	18.306147	18.579128	54.209574	0.997806	3004.046861	2153.553588	3004.546861	1942.946412	6.504152	29.687037	190571.261261	2069.751603	92.07446	2398	1632.341837	1535.111601	17.641147	17.159416	18.122879	78.784817	0.996514
71	WASP-12b_00110_out.fits	71	0	56319.611039	2456319.611039	2456319.61046	2456319.607603	NaN	-1	-76.352887	-19.95	100	0	0	25	40	60	0.399219	0.720094	0.396692	0.310056	0.064585	0.00094	0.001987	0.001219	0.001062	0.000725	424.826516	362.391799	325.516958	291.855443	89.094599	3112313.837946	4456.643808	2398.84949	2016.746291	2399.34949	2079.753709	6.509098	29.67233	1242496.217209	2321.309249	535.256652	6340	2187.457463	1554.499635	18.978062	18.799396	19.156728	73.708908	0.999501	1874.756322	1901.890323	1875.256322	2194.609677	6.513394	29.660038	1302928.193125	2336.137788	557.727459	6708	2216.706572	1552.963223	19.069964	18.777096	19.362832	74.692283	0.998727	1813.287013	1794.063305	1813.787013	2302.436695	6.513897	29.648513	883967.638807	2245.515316	393.659145	4944	2003.533877	1553.219236	19.063296	18.80579	19.320802	79.553008	0.999164	2429.955671	2346.825404	2430.455671	1749.674596	6.508843	29.707607	736603.175047	2221.464519	331.584488	4560	1932.968528	1559.058287	18.780542	18.50217	19.058915	81.462395	0.999039	3002.046246	2154.975461	3002.546246	1941.524539	6.504153	29.687033	188814.830968	2104.017734	89.740133	2410	1676.230106	1580.53075	18.424063	18.073149	18.774976	64.384406	0.996302
72	WASP-12b_00111_out.fits	72	0	56319.612418	2456319.612418	2456319.611839	2456319.608982	NaN	-1	-76.850705	-19.98	100	0	0	25	40	60	0.399893	0.725485	0.392753	0.309964	0.064883	0.000917	0.001951	0.00118	0.001033	0.000706	436.026965	371.91918	332.707665	299.919004	91.903435	3153876.593689	4399.252396	2401.654474	2014.876172	2402.154474	2081.623828	6.509097	29.672327	1261214.363537	2296.027845	549.30273	6619	2147.000509	1504.507201	18.699859	18.474341	18.925378	88.565439	0.999417	1877.476329	1900.032113	1877.976329	2196.467887	6.513394	29.660037	1326056.042403	2309.342162	574.213758	6691	2178.677057	1501.080714	18.848657	18.560324	19.13699	77.914926	0.998876	1816.064405	1792.134027	1816.564405	2304.365973	6.513897	29.648505	889386.051671	2217.95781	400.993223	4987	1954.696601	1503.460654	18.64064	18.364632	18.916648	71.976768	0.998659	2432.773505	2344.904798	2433.273505	1751.595202	6.508842	29.707595	746270.282584	2189.142419	340.896177	4671	1888.357252	1508.575938	18.611606	18.387161	18.836052	71.462756	0.999086	3004.842692	2153.216575	3005.342692	1943.283425	6.504153	29.687044	192164.217031	2075.735783	92.576434	2434	1627.667515	1529.824228	18.200301	17.771448	18.629155	67.865316	0.995674
73	WASP-12b_00112_out.fits	73	0	56319.613797	2456319.613797	2456319.613218	2456319.610361	NaN	-1	-77.348544	-19.99	100	0	0	25	40	60	0.399876	0.722721	0.394793	0.309186	0.065261	0.000913	0.001929	0.001174	0.001024	0.000699	438.119222	374.734189	336.274934	302.072433	93.348746	3162513.507096	4375.588718	2400.082108	2016.81726	2400.582108	2079.68274	6.509098	29.672323	1264613.443794	2295.696613	550.862617	6451	2126.214431	1483.626299	18.80989	18.835534	18.784246	41.673937	0.999446	1875.972128	1901.983413	1876.472128	2194.516587	6.513394	29.660033	1326746.649306	2303.603512	575.944012	6685	2154.954891	1482.503472	18.791697	18.646979	18.936415	61.859436	0.99923	1814.524093	1794.101059	1815.024093	2302.398941	6.513897	29.648504	895141.725987	2204.351199	406.079452	4861	1939.62685	1482.688757	18.634568	18.569765	18.699371	57.087263	0.999712	2431.137067	2346.891968	2431.637067	1749.608032	6.508843	29.707596	746880.698645	2176.195787	343.204735	4629	1868.312849	1488.993043	18.428129	18.346381	18.509877	55.086078	0.999338	3003.247749	2155.164775	3003.747749	1941.335225	6.504153	29.687039	193744.433159	2060.144455	94.044101	2375	1609.623344	1510.874907	18.19476	17.892684	18.496835	82.068367	0.998809
74	WASP-12b_00113_out.fits	74	0	56319.615176	2456319.615176	2456319.614597	2456319.61174	NaN	-1	-77.84639	-20	100	0	0	25	40	60	0.39897	0.718129	0.397099	0.308373	0.066218	0.000914	0.001926	0.001184	0.001027	0.000706	436.738226	372.792137	335.375415	300.337411	93.805307	3148260.041775	4379.170951	2397.83337	2015.782061	2398.33337	2080.717939	6.509098	29.672327	1256061.913645	2284.480053	549.823979	5795	2122.907426	1484.015303	19.694271	19.592366	19.796176	289.235574	0.999825	1873.792115	1901.022811	1874.292115	2195.477189	6.513393	29.660042	1315882.942243	2303.493322	571.255375	5887	2152.134215	1483.154579	19.60208	19.347054	19.857106	270.794071	0.999323	1812.281218	1793.163105	1812.781218	2303.336895	6.513897	29.648513	894832.877506	2204.919967	405.834629	4508	1938.126911	1482.044915	19.722384	19.475679	19.969089	272.828375	0.999368	2428.896482	2345.813031	2429.396482	1750.686969	6.508843	29.707601	742020.081319	2174.890269	341.175871	4154	1866.542175	1489.499451	19.291389	19.0846	19.498178	275.266141	0.999525	3000.983189	2154.083499	3001.483189	1942.416501	6.504154	29.687041	195524.140707	2068.63167	94.518586	2309	1609.581136	1510.430963	19.608684	19.191874	20.025495	69.153073	0.996762
75	WASP-12b_00114_out.fits	75	0	56319.616555	2456319.616555	2456319.615977	2456319.613119	NaN	-1	-78.344223	-20.02	100	0	0	25	40	60	0.399984	0.720631	0.3965	0.310041	0.064501	0.000932	0.001966	0.001206	0.001049	0.000715	429.246579	366.561746	328.812376	295.614005	90.223673	3094138.629702	4379.292433	2402.094914	2014.253397	2402.594914	2082.246603	6.509098	29.672339	1237606.585093	2290.111447	540.413257	5346	2128.319084	1498.49385	20.805509	20.650773	20.960245	88.482471	0.999778	1877.967529	1899.430228	1878.467529	2197.069772	6.513394	29.660051	1295880.466997	2298.00513	563.915393	5344	2158.029607	1496.528603	20.854179	20.63228	21.076077	82.742513	0.999517	1816.55648	1791.592859	1817.05648	2304.907141	6.513897	29.648525	878500.322817	2211.844574	397.179953	4081	1943.806731	1495.820845	20.802738	20.623776	20.9817	76.926352	0.999633	2433.204875	2344.280155	2433.704875	1752.219845	6.508843	29.707611	732274.405098	2179.261324	336.019548	3887	1876.451629	1503.603154	20.635103	20.471084	20.799123	82.778582	0.999731	3005.431451	2152.551724	3005.931451	1943.948276	6.504152	29.687044	187483.434791	2062.99256	90.879356	2200	1622.175689	1526.423169	20.229987	20.219188	20.240787	48.378326	0.999918
76	WASP-12b_00115_out.fits	76	0	56319.617935	2456319.617935	2456319.617356	2456319.614498	NaN	-1	-78.842089	-20.04	100	0	0	25	40	60	0.400065	0.718385	0.396955	0.309101	0.065721	0.000913	0.001922	0.001182	0.001026	0.000702	438.031435	373.714929	335.77466	301.224795	93.652496	3149432.590276	4370.237906	2400.89389	2016.417957	2401.39389	2080.082043	6.509098	29.672333	1259978.985012	2284.113435	551.62715	5541	2125.361691	1483.497715	20.061875	20.282065	19.841685	35.098062	0.995803	1876.920494	1901.577953	1877.420494	2194.922047	6.513393	29.660042	1316645.775632	2298.178674	572.90836	5653	2153.428863	1482.013373	19.951018	20.022774	19.879262	41.809335	0.995812	1815.378886	1793.694742	1815.878886	2302.805258	6.513897	29.648511	894933.693832	2204.552292	405.948045	4302	1935.964868	1480.295981	19.959853	20.028823	19.890882	41.568579	0.996655	2431.931004	2346.485806	2432.431004	1750.014194	6.508844	29.707608	743634.163606	2172.727361	342.258388	4036	1868.585503	1488.986644	19.77932	19.953905	19.604735	37.28052	0.995603	3004.123807	2154.676273	3004.623807	1941.823727	6.504153	29.687039	194218.957206	2058.290344	94.359359	2216	1611.018358	1511.977584	19.805598	20.079542	19.531655	23.811712	0.998316
77	WASP-12b_00116_out.fits	77	0	56319.619314	2456319.619314	2456319.618735	2456319.615877	NaN	-1	-79.339954	-20.01	100	0	0	25	40	60	0.399978	0.718234	0.396799	0.309664	0.065496	0.000914	0.00192	0.001181	0.001027	0.000703	437.75289	374.066684	336.11328	301.622628	93.11722	3151209.983337	4370.271372	2398.243755	2015.348366	2398.743755	2081.151634	6.509097	29.672329	1260413.151487	2287.949611	550.892006	5840	2122.803562	1481.371933	19.729862	19.567356	19.892368	294.803389	0.999354	1874.128778	1900.506491	1874.628778	2195.993509	6.513394	29.660039	1317228.618641	2293.890597	574.23341	5937	2151.485948	1478.400297	19.668976	19.453757	19.884195	286.010017	0.999334	1812.695477	1792.598812	1813.195477	2303.901188	6.513897	29.648506	895187.039713	2202.242484	406.488861	4545	1933.916539	1478.350616	19.734256	19.461407	20.007106	277.114983	0.999186	2429.36676	2345.427656	2429.86676	1751.072344	6.508843	29.707606	745088.573695	2173.413665	342.819494	4134	1866.326884	1486.953883	19.38362	19.186813	19.580427	283.959214	0.999472	3001.415439	2153.650904	3001.915439	1942.849096	6.504153	29.68704	193705.751288	2064.882291	93.809585	2207	1607.872069	1509.143348	19.298709	18.758138	19.839279	278.760432	0.996554
78	WASP-12b_00117_out.fits	78	0	56319.620693	2456319.620693	2456319.620114	2456319.617256	NaN	-1	-79.837797	-20	100	0	0	25	40	60	0.399509	0.717663	0.394381	0.31141	0.065971	0.000915	0.001921	0.001176	0.001031	0.000702	436.636113	373.622281	335.239473	302.042423	93.939419	3142665.420792	4361.645034	2401.866867	2016.582812	2402.366867	2079.917188	6.509098	29.672326	1255522.151202	2287.315504	548.906414	5612	2119.46001	1479.866454	19.772171	19.780977	19.763365	316.605237	0.999747	1877.7394	1901.735656	1878.2394	2194.764344	6.513394	29.660036	1313048.74954	2294.295382	572.310244	5836	2145.022901	1476.804708	19.73414	19.569762	19.898517	288.053931	0.999575	1816.277754	1793.860918	1816.777754	2302.639082	6.513897	29.648506	888859.318729	2195.657907	404.825959	4431	1928.557085	1475.519715	19.766811	19.598879	19.934744	288.960639	0.999536	2433.000349	2346.698132	2433.500349	1749.801868	6.508843	29.707606	746264.063507	2171.878568	343.603033	4062	1863.683138	1483.518052	19.53592	19.510724	19.561117	308.990541	0.999847	3005.087602	2154.733537	3005.587602	1941.766463	6.504153	29.687018	194493.289015	2054.795839	94.65334	2222	1607.692308	1508.61269	19.083332	18.9458	19.220865	65.453956	0.999516
79	WASP-12b_00118_out.fits	79	0	56319.622072	2456319.622072	2456319.621493	2456319.618635	NaN	-1	-80.335634	-20.02	100	0	0	25	40	60	0.400377	0.721573	0.397949	0.308442	0.064357	0.000916	0.001932	0.001184	0.001027	0.0007	437.211453	373.553372	336.228186	300.477814	91.983344	3124697.193749	4337.050251	2399.693189	2014.03268	2400.193189	2082.46732	6.509097	29.672328	1251055.336073	2274.331292	550.076121	5034	2097.667006	1460.673454	20.788547	20.782371	20.794723	314.751643	0.995302	1875.638286	1899.188016	1876.138286	2197.311984	6.513393	29.660037	1309672.231884	2282.931772	573.679971	5253	2123.662761	1456.483835	20.764415	20.65616	20.872671	310.215178	0.996066	1814.180238	1791.357187	1814.680238	2305.142813	6.513897	29.648511	889496.28401	2185.479131	407.002873	3916	1908.552216	1455.421149	20.819465	20.784262	20.854668	313.535873	0.995618	2430.807255	2344.054636	2431.307255	1752.445364	6.508843	29.707602	736591.339243	2159.518141	341.0906	3684	1841.706809	1467.422592	20.582171	20.5329	20.631443	312.638629	0.996619	3003.028533	2152.457737	3003.528533	1944.042263	6.504152	29.68705	188937.338612	2039.213028	92.652085	2122	1587.512519	1490.968146	20.136454	19.935844	20.337064	308.967562	0.990915
80	WASP-12b_00119_out.fits	80	0	56319.623451	2456319.623451	2456319.622872	2456319.620014	NaN	-1	-80.833458	-20.06	100	0	0	25	40	60	0.39876	0.718346	0.395177	0.310009	0.06617	0.000912	0.001916	0.001175	0.001024	0.000701	437.469687	374.930259	336.409293	302.631802	94.450138	3134381.590195	4335.441815	2396.729387	2018.404692	2397.229387	2078.095308	6.509097	29.67233	1249865.74789	2274.61911	549.483534	5310	2095.107888	1459.043894	20.582068	20.287714	20.876421	296.058467	0.997831	1872.644096	1903.556413	1873.144096	2192.943587	6.513393	29.660038	1310312.874585	2279.397391	574.850564	5315	2120.596026	1453.090741	20.558352	20.177921	20.938782	289.189244	0.997773	1811.22669	1795.693864	1811.72669	2300.806136	6.513896	29.648509	887798.487127	2185.163117	406.284767	4076	1904.385634	1452.119467	20.580928	20.177376	20.984479	290.68221	0.997272	2427.857526	2348.454204	2428.357526	1748.045796	6.508842	29.707606	741739.588915	2155.7989	344.067153	3820	1841.639144	1463.586346	20.310108	20.047615	20.5726	298.185636	0.997822	3000.075509	2156.678171	3000.575509	1939.821829	6.504152	29.687035	194530.639567	2044.014806	95.170856	2167	1585.556575	1486.407421	20.341685	20.080275	20.603096	295.515403	0.99833
81	WASP-12b_00120_out.fits	81	0	56319.62483	2456319.62483	2456319.624252	2456319.621393	NaN	-1	-81.331279	-20.05	100	0	0	25	40	60	0.40098	0.71981	0.397442	0.309481	0.064638	0.000916	0.001929	0.001184	0.001026	0.000704	437.568656	373.135366	335.78368	301.512228	91.812496	3117223.087853	4331.448383	2401.88208	2018.418074	2402.38208	2078.081926	6.509097	29.672335	1249943.959777	2267.909751	551.143607	4701	2089.145186	1452.393296	20.858269	20.720811	20.995728	309.945339	0.994362	1877.605326	1903.632214	1878.105326	2192.867786	6.513394	29.660051	1304684.194266	2280.018651	572.225229	4914	2113.460245	1448.483591	20.813066	20.506606	21.119527	303.573812	0.994252	1816.149818	1795.751305	1816.649818	2300.748695	6.513897	29.64852	886559.172324	2181.565726	406.386643	3753	1897.776363	1446.141532	20.828637	20.66993	20.987345	309.063402	0.994514	2432.912045	2348.456148	2433.412045	1748.043852	6.508843	29.70761	736721.109489	2148.351427	342.923928	3478	1833.389796	1457.511679	20.443763	20.36875	20.518776	312.343642	0.993719	3004.949294	2156.875181	3005.449294	1939.624819	6.504153	29.687058	189258.611773	2046.53785	92.477455	2112	1578.978702	1483.005775	20.145961	20.169529	20.122393	315.806412	0.993089
