 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_T7,rel_flux_T8,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_T7,rel_flux_err_T8,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_T7,rel_flux_SNR_T8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_T8,Y(IJ)_T8,X(FITS)_T8,Y(FITS)_T8,RA_T8,DEC_T8,Source-Sky_T8,Source_Error_T8,Source_SNR_T8,Peak_T8,Mean_T8,Sky/Pixel_T8,FWHM_T8,Width_T8,X-Width_T8,Y-Width_T8,Angle_T8,Roundness_T8
220,WASP-12b_00259_clean.fits,220.000000,0.000000,56319.816533,2456319.816533,2456319.815954,2456319.821393,2456319.822157,1.478699,42.473547,-19.950000,100.000000,6.509110,29.672297,21.024582,18.000000,32.000000,48.000000,0.139318,0.088541,0.138172,0.744687,0.461261,0.057946,0.832072,0.985184,0.000253,0.000249,0.000283,0.000831,0.000537,0.000231,0.000617,0.000703,549.590677,355.470392,488.916652,896.246848,858.502241,251.337237,1348.729950,1402.338325,7494148.156698,4315.331528,2400.767354,2018.794511,2401.267354,2077.705489,6.509098,29.672312,1044068.962363,1017.876020,1802.080747,579.368580,4303.000000,1025.732940,1678.868391,3403.000000,21.996876,19.818634,19.596693,20.040574,304.441839,0.996136,2431.728429,2348.782951,2432.228429,1747.717049,6.508844,29.707584,609565.105864,1678.295776,363.204814,3331.000000,598.859875,1681.032175,21.455160,19.696772,19.443604,19.949939,303.263138,0.995836,2745.059688,2699.451359,2745.559688,1397.048641,6.506275,29.745042,909778.034172,1779.758192,511.180698,4246.000000,893.800440,1704.884684,20.155476,19.483428,19.350110,19.616746,308.960559,0.995723,2162.988635,1603.829027,2163.488635,2492.670973,6.511050,29.627993,3198738.111413,2326.489516,1374.920493,9640.000000,3142.561618,1683.426154,22.054706,19.829150,19.682330,19.975969,307.414122,0.996799,2964.492801,992.479927,2964.992801,3104.020073,6.504504,29.562538,2365598.672120,2147.540798,1101.538408,8125.000000,2324.053840,1701.877587,20.091540,19.254504,19.082342,19.426667,301.216302,0.998507,1205.671449,2259.749181,1206.171449,1836.750819,6.518905,29.697964,410468.233128,1616.596834,253.908844,2863.000000,403.259557,1672.409590,21.377707,19.647937,19.413757,19.882117,302.191982,0.996961,1159.729941,3181.459183,1160.229941,915.040817,6.519310,29.796467,6235670.045487,2912.493017,2141.007724,19896.000000,6126.158711,1703.135253,19.065104,19.154638,18.992775,19.316502,301.086035,0.998689,1892.366966,1265.022633,1892.866966,2831.477367,6.513271,29.591816,7383116.145378,3105.541681,2377.400436,19944.000000,7253.453271,1709.977961,22.000090,19.751401,19.606543,19.896258,307.316697,0.996936
221,WASP-12b_00260_clean.fits,221.000000,0.000000,56319.817912,2456319.817912,2456319.817333,2456319.822772,2456319.823536,1.489658,42.086846,-19.940000,100.000000,6.509110,29.672297,20.654607,18.000000,32.000000,48.000000,0.139701,0.088834,0.138782,0.743871,0.460888,0.057638,0.832034,0.985116,0.000245,0.000241,0.000272,0.000802,0.000519,0.000222,0.000598,0.000680,569.906558,369.010840,509.948230,927.014710,887.197864,259.669194,1392.439421,1448.172131,7842557.645498,4363.928168,2398.566399,2020.417892,2399.066399,2076.082108,6.509098,29.672307,1095610.034866,1017.876020,1823.212240,600.922926,4774.000000,1076.368844,1691.160012,3478.000000,21.532571,19.020627,18.992188,19.049065,312.364416,0.998941,2429.607144,2350.412986,2430.107144,1746.087014,6.508843,29.707577,639848.862917,1696.773547,377.097382,3525.000000,628.611786,1692.590815,20.937619,18.884698,18.848110,18.921285,311.490059,0.998995,2742.917570,2701.148898,2743.417570,1395.351102,6.506274,29.745040,955761.890094,1791.016477,533.642154,4705.000000,938.976724,1713.664951,19.860587,18.642003,18.662995,18.621011,316.579206,0.998329,2160.785067,1605.516684,2161.285067,2490.983316,6.511050,29.627996,3345346.578362,2358.777793,1418.254228,10644.000000,3286.595335,1690.451549,21.666589,19.081093,19.109509,19.052677,317.912773,0.999139,2962.259133,994.242804,2962.759133,3102.257196,6.504504,29.562547,2474206.553611,2176.846912,1136.601081,9187.000000,2430.754341,1709.940272,20.082421,18.438717,18.474364,18.403070,333.746475,0.999960,1203.508428,2261.437161,1204.008428,1835.062839,6.518905,29.697967,427393.760514,1629.292302,262.318652,2977.000000,419.887837,1684.324324,20.875117,18.769337,18.638299,18.900375,300.757769,0.999143,1157.545865,3183.105345,1158.045865,913.394655,6.519311,29.796460,6525271.903634,2962.588517,2202.557617,22865.000000,6410.674559,1706.481083,18.760674,18.182556,18.266700,18.098413,3.661687,0.999913,1890.156219,1266.662510,1890.656219,2829.837490,6.513271,29.591816,7725827.324982,3159.079489,2445.594469,22567.000000,7590.145730,1712.949684,21.521280,18.961419,19.061880,18.860959,325.234194,0.999082
222,WASP-12b_00261_clean.fits,222.000000,0.000000,56319.819291,2456319.819291,2456319.818712,2456319.824151,2456319.824915,1.500841,41.700386,-19.950000,100.000000,6.509110,29.672297,20.331580,18.000000,32.000000,48.000000,0.140075,0.089146,0.138261,0.744354,0.460814,0.057655,0.832599,0.982637,0.000252,0.000247,0.000280,0.000824,0.000533,0.000228,0.000613,0.000696,555.967703,360.245047,493.803942,903.319026,864.982757,252.448197,1358.654546,1412.497329,7588319.170368,4334.727107,2397.982920,2019.153187,2398.482920,2077.346813,6.509099,29.672318,1062934.254655,1017.876020,1812.883089,586.322561,4465.000000,1044.266919,1689.556835,3444.000000,20.903807,19.541850,19.643359,19.440341,322.045147,0.998179,2429.018712,2349.180717,2429.518712,1747.319283,6.508844,29.707593,621101.347589,1686.961833,368.177475,3384.000000,610.193516,1692.935963,20.594404,19.458602,19.574717,19.342487,322.103181,0.997635,2742.343634,2699.837588,2742.843634,1396.662412,6.506275,29.745047,921726.851564,1784.895583,516.403794,4376.000000,905.539411,1717.068485,19.473627,19.181399,19.332523,19.030275,323.592480,0.997156,2160.259320,1604.186967,2160.759320,2492.313033,6.511050,29.627999,3238100.814350,2338.720909,1384.560596,10022.000000,3181.233030,1693.341823,21.142846,19.541780,19.716462,19.367098,327.199039,0.998127,2961.666572,992.885956,2962.166572,3103.614044,6.504504,29.562543,2393737.564899,2158.094213,1109.190484,8569.000000,2351.698555,1712.456732,19.693438,19.039011,19.150627,18.927395,329.844766,0.999440,1202.870879,2260.229048,1203.370879,1836.270952,6.518906,29.697987,413652.591965,1622.091398,255.011889,2848.000000,406.387992,1685.373671,20.575932,19.365591,19.528113,19.203069,327.842454,0.998501,1157.042128,3181.714851,1157.542128,914.785149,6.519310,29.796463,6318026.947168,2932.390257,2154.565523,20823.000000,6207.069255,1713.479444,18.916804,18.918295,19.120086,18.716505,338.388802,0.999143,1889.595572,1265.346989,1890.095572,2831.153011,6.513271,29.591820,7456565.480852,3118.452108,2391.111110,20848.000000,7325.612684,1719.914344,21.351777,19.499037,19.660536,19.337539,326.429335,0.998182
223,WASP-12b_00262_clean.fits,223.000000,0.000000,56319.820670,2456319.820670,2456319.820091,2456319.825530,2456319.826294,1.512255,41.314169,-19.950000,100.000000,6.509110,29.672297,20.427910,18.000000,32.000000,48.000000,0.139476,0.088790,0.138966,0.740121,0.462624,0.057995,0.834755,0.987811,0.000254,0.000250,0.000283,0.000826,0.000538,0.000231,0.000618,0.000703,548.800144,355.737729,491.119703,896.294349,860.049426,251.309614,1351.196079,1404.478483,7531405.602722,4336.504843,2399.520948,2017.795960,2400.020948,2078.704040,6.509099,29.672311,1050448.083398,1017.876020,1816.006414,578.438532,4478.000000,1032.000030,1698.934667,3488.000000,21.071462,19.657137,19.660737,19.653536,315.240895,0.998102,2430.509928,2347.805202,2431.009928,1748.694798,6.508844,29.707585,614178.350814,1689.683182,363.487284,3345.000000,603.392102,1700.538773,20.634809,19.503667,19.482968,19.524366,313.606409,0.998095,2743.901591,2698.620929,2744.401591,1397.879071,6.506274,29.745055,918910.831302,1788.705259,513.729597,4343.000000,902.772846,1724.793539,20.009125,19.336300,19.455012,19.217588,321.218123,0.996749,2161.770106,1602.941474,2162.270106,2493.558526,6.511050,29.628004,3203313.408094,2338.020627,1370.096299,9798.000000,3147.056563,1703.068707,21.529095,19.691225,19.753065,19.629384,319.453821,0.998355,2963.156015,991.610333,2963.656015,3104.889667,6.504504,29.562542,2382162.412879,2154.099314,1105.873995,8347.000000,2340.326687,1720.108677,19.681240,19.156643,19.226951,19.086334,323.779985,0.999408,1204.567776,2258.880706,1205.067776,1837.619294,6.518905,29.697983,412840.599633,1626.128588,253.879430,2832.000000,405.590260,1691.054731,20.529214,19.409485,19.420888,19.398081,315.852809,0.998442,1158.613599,3180.466609,1159.113599,916.033391,6.519310,29.796470,6286875.498002,2923.175541,2150.700637,20314.000000,6176.464890,1718.971747,18.776273,18.990856,19.168907,18.812804,337.774070,0.999310,1891.171588,1264.027920,1891.671588,2832.472080,6.513271,29.591816,7439608.587641,3115.960324,2387.581296,20564.000000,7308.953589,1725.959862,21.192062,19.557545,19.720002,19.395088,325.289868,0.997767
224,WASP-12b_00263_clean.fits,224.000000,0.000000,56319.822049,2456319.822049,2456319.821471,2456319.826909,2456319.827673,1.523905,40.928176,-19.930000,100.000000,6.509110,29.672297,20.138514,18.000000,32.000000,48.000000,0.139299,0.089213,0.138840,0.742107,0.460645,0.058008,0.833426,0.983210,0.000253,0.000248,0.000281,0.000824,0.000534,0.000230,0.000615,0.000698,551.300931,359.070938,493.463945,900.815474,863.089784,252.368852,1356.034128,1409.261810,7592880.313071,4350.274552,2400.907957,2018.468232,2401.407957,2078.031768,6.509098,29.672313,1057679.486352,1017.876020,1820.296874,581.047796,4582.000000,1039.104435,1711.884838,3400.000000,20.902369,19.377518,19.352959,19.402076,313.297589,0.998179,2431.870848,2348.482846,2432.370848,1748.017154,6.508844,29.707588,621904.822088,1694.697646,366.970960,3447.000000,610.982880,1713.442861,20.230687,19.257528,19.273395,19.241660,316.255403,0.998585,2745.179053,2699.183414,2745.679053,1397.316586,6.506275,29.745047,925671.997566,1793.338120,516.172599,4530.000000,909.415272,1738.591908,19.123380,19.036181,18.989679,19.082683,311.784721,0.998097,2163.129911,1603.518157,2163.629911,2492.981843,6.511050,29.627996,3234434.662572,2344.611074,1379.518633,10308.000000,3177.631263,1715.924238,21.274834,19.427790,19.394772,19.460809,312.495568,0.998484,2964.540140,992.345229,2965.040140,3104.154771,6.504504,29.562547,2394573.055133,2161.783763,1107.683893,8704.000000,2352.519372,1735.142531,19.419866,18.886930,18.912437,18.861423,318.449362,0.999494,1205.816621,2259.658329,1206.316621,1836.841671,6.518905,29.697993,416295.775712,1632.886043,254.944782,2947.000000,408.984756,1706.032530,20.652174,19.189538,19.130915,19.248161,310.747667,0.998293,1159.791782,3181.181646,1160.291782,915.318354,6.519311,29.796467,6328102.170853,2938.058041,2153.838380,21165.000000,6216.967536,1732.012662,18.540679,18.720385,18.844419,18.596351,332.511807,0.999467,1892.483643,1264.751287,1892.983643,2831.748713,6.513271,29.591824,7465395.012986,3125.301699,2388.695791,21283.000000,7334.287151,1740.511176,20.964120,19.353830,19.369560,19.338100,316.194389,0.998479
225,WASP-12b_00264_clean.fits,225.000000,0.000000,56319.823429,2456319.823429,2456319.822850,2456319.828288,2456319.829052,1.535797,40.542499,-19.940000,100.000000,6.509110,29.672297,20.819384,18.000000,32.000000,48.000000,0.139337,0.089400,0.138798,0.743562,0.460174,0.057579,0.833889,0.983453,0.000252,0.000248,0.000280,0.000822,0.000532,0.000229,0.000612,0.000695,553.989229,360.598341,495.662742,904.400990,865.588980,251.858154,1361.738015,1414.882491,7657666.583888,4370.674224,2396.903956,2021.432662,2397.403956,2075.067338,6.509099,29.672323,1066992.526626,1017.876020,1827.201737,583.948945,4584.000000,1048.253919,1725.514697,3337.000000,21.316608,19.329424,19.398094,19.260754,318.582730,0.996755,2427.869306,2351.425905,2428.369306,1745.074095,6.508845,29.707595,628413.027837,1705.153820,368.537442,3441.000000,617.376788,1725.577609,20.907858,19.300695,19.288429,19.312961,314.354058,0.996822,2741.225261,2702.055257,2741.725261,1394.444743,6.506275,29.745048,933325.445181,1800.010460,518.511123,4447.000000,916.934309,1749.945233,20.013281,19.030166,19.023095,19.037236,314.639710,0.996509,2159.159602,1606.421299,2159.659602,2490.078701,6.511050,29.627999,3265699.207899,2353.685620,1387.483180,9949.000000,3208.346738,1729.073745,21.775306,19.420690,19.473803,19.367577,317.937351,0.997144,2960.594229,995.096779,2961.094229,3101.403221,6.504504,29.562543,2413316.113311,2174.769351,1109.688304,8547.000000,2370.933263,1744.995221,20.216545,18.896503,18.880334,18.912671,313.589342,0.998791,1201.911838,2262.440003,1202.411838,1834.059997,6.518905,29.697986,416912.789659,1638.825261,254.397341,2851.000000,409.590934,1718.468048,21.048373,19.196490,19.172660,19.220320,313.551706,0.997586,1155.924708,3183.980064,1156.424708,912.519936,6.519311,29.796470,6385644.121148,2950.648240,2164.149571,20680.000000,6273.498930,1741.384872,19.473716,18.698319,18.816168,18.580470,325.952098,0.998858,1888.541590,1267.599584,1889.041590,2828.900416,6.513271,29.591821,7530955.899694,3139.267674,2398.953094,20639.000000,7398.696652,1749.481870,21.803388,19.386384,19.446375,19.326392,318.147096,0.996813
226,WASP-12b_00265_clean.fits,226.000000,0.000000,56319.824808,2456319.824808,2456319.824229,2456319.829667,2456319.830432,1.547936,40.157092,-19.940000,100.000000,6.509110,29.672297,20.472979,18.000000,32.000000,48.000000,0.139320,0.089052,0.138892,0.741792,0.461198,0.057941,0.834478,0.984183,0.000257,0.000253,0.000286,0.000836,0.000542,0.000234,0.000623,0.000707,541.574741,351.980889,485.884648,887.503882,851.075353,247.191277,1339.078150,1391.157636,7499640.016292,4363.285944,2398.452202,2017.407498,2398.952202,2079.092502,6.509098,29.672305,1044853.433501,1017.876020,1831.014533,570.641802,4509.000000,1026.503634,1742.999705,3487.000000,21.041759,19.567465,19.401932,19.732997,299.635440,0.998904,2429.346539,2347.615484,2429.846539,1748.884516,6.508844,29.707596,613247.817866,1705.169976,359.640286,3466.000000,602.477911,1744.448207,20.422585,19.411537,19.332726,19.490349,307.581252,0.998995,2742.696483,2698.350204,2743.196483,1398.149796,6.506274,29.745055,914607.647518,1799.574694,508.235446,4450.000000,898.545235,1768.481852,19.584732,19.165521,19.097190,19.233851,309.305698,0.998696,2160.691035,1602.425868,2161.191035,2494.074132,6.511050,29.627986,3193935.752641,2346.040804,1361.415261,9877.000000,3137.843598,1747.985057,21.744090,19.620403,19.472811,19.767995,298.088113,0.999270,2962.155843,991.239571,2962.655843,3105.260429,6.504504,29.562547,2367110.614081,2163.822700,1093.948508,8487.000000,2325.539229,1765.021259,19.735185,19.149710,18.974630,19.324790,279.972320,0.999622,1203.231034,2258.602021,1203.731034,1837.897979,6.518905,29.697985,410738.184186,1645.039324,249.682897,2922.000000,403.524767,1735.563364,20.659589,19.377743,19.200064,19.555421,296.200356,0.999097,1157.309269,3180.352912,1157.809269,916.147088,6.519310,29.796482,6258286.542530,2930.010761,2135.926129,20621.000000,6148.378016,1763.455339,19.084442,18.917506,18.851635,18.983378,301.893101,0.999751,1890.047060,1263.647423,1890.547060,2832.852577,6.513271,29.591813,7381015.798360,3115.977855,2368.763881,20620.000000,7251.389811,1770.488385,21.511449,19.554101,19.434587,19.673615,300.484859,0.999366
227,WASP-12b_00266_clean.fits,227.000000,0.000000,56319.826187,2456319.826187,2456319.825608,2456319.831046,2456319.831811,1.560331,39.771957,-19.950000,100.000000,6.509110,29.672297,19.947414,18.000000,32.000000,48.000000,0.139830,0.088907,0.138081,0.745228,0.460276,0.057997,0.831759,0.984413,0.000256,0.000252,0.000285,0.000837,0.000540,0.000233,0.000620,0.000705,545.348646,352.660372,485.038196,890.371644,852.446561,248.879401,1342.491209,1395.692694,7557933.315907,4383.322576,2400.089499,2019.318274,2400.589499,2077.181726,6.509098,29.672316,1056829.128953,1017.876020,1838.414760,574.858923,4637.000000,1038.269012,1763.648571,3458.000000,20.545180,19.357791,19.331928,19.383654,313.243981,0.998097,2431.036964,2349.399729,2431.536964,1747.100271,6.508844,29.707596,617089.543125,1712.646082,360.313523,3511.000000,606.252167,1765.933126,19.998439,19.258977,19.243528,19.274426,314.025669,0.997774,2744.373263,2700.154396,2744.873263,1396.345604,6.506275,29.745060,916985.715764,1808.362359,507.080736,4516.000000,900.881540,1790.916571,19.539497,18.996910,18.965375,19.028445,313.086838,0.997525,2162.336748,1604.283856,2162.836748,2492.216144,6.511050,29.627994,3227304.820348,2355.849584,1369.911238,10405.000000,3170.626636,1768.410724,20.809144,19.324306,19.348695,19.299917,316.680563,0.998146,2963.744956,992.990875,2964.244956,3103.509125,6.504504,29.562543,2382245.205835,2178.174750,1093.688744,9044.000000,2340.408026,1786.544493,19.061387,18.796530,18.822068,18.770993,319.381867,0.999682,1205.039245,2260.362516,1205.539245,1836.137484,6.518905,29.697986,414308.030835,1647.942133,251.409332,2952.000000,407.031920,1756.859639,20.061874,19.200012,19.211248,19.188776,315.855061,0.998462,1159.077461,3181.936780,1159.577461,914.563220,6.519311,29.796472,6286381.232001,2938.469431,2139.338652,20747.000000,6175.979304,1783.311509,18.720843,18.762921,18.770530,18.755312,316.111049,0.999562,1891.690228,1265.471667,1892.190228,2831.028333,6.513271,29.591822,7440124.315974,3130.169561,2376.907758,21372.000000,7309.460260,1789.557259,20.842948,19.285618,19.373655,19.197581,320.793236,0.997934
228,WASP-12b_00267_clean.fits,228.000000,0.000000,56319.827566,2456319.827566,2456319.826987,2456319.832426,2456319.833190,1.572987,39.387093,-19.950000,100.000000,6.509110,29.672297,20.175726,18.000000,32.000000,48.000000,0.139197,0.089010,0.138174,0.746157,0.459831,0.057711,0.831003,0.985699,0.000247,0.000242,0.000274,0.000813,0.000523,0.000224,0.000603,0.000688,563.161702,367.382969,504.162140,917.723641,879.158479,257.954516,1377.841900,1433.342038,7630255.985035,4285.088470,2401.654591,2017.334228,2402.154591,2079.165772,6.509099,29.672316,1062106.924193,1017.876020,1789.165039,593.632729,4662.000000,1043.454118,1622.067344,3485.000000,21.015676,19.102303,18.981041,19.223566,298.633283,0.999449,2432.659701,2347.384688,2433.159701,1749.115312,6.508844,29.707590,623654.774072,1660.748665,375.526283,3449.000000,612.702099,1620.945198,20.425977,18.983847,18.847184,19.120509,299.211796,0.999244,2745.969888,2698.146884,2746.469888,1398.353116,6.506274,29.745052,926313.534664,1756.161460,527.464903,4471.000000,910.045543,1629.724372,19.530365,18.724649,18.641093,18.808206,307.106326,0.998924,2163.930538,1602.273037,2164.430538,2494.226963,6.511050,29.627990,3260514.145452,2326.698498,1401.347939,10488.000000,3203.252736,1630.627262,21.092379,19.116238,19.051732,19.180745,305.947833,0.999528,2965.362918,990.997948,2965.862918,3105.502052,6.504504,29.562539,2403447.510500,2134.030364,1126.248038,8783.000000,2361.237974,1636.228898,19.304859,18.599096,18.433104,18.765087,83.378031,0.999664,1206.643648,2258.407446,1207.143648,1838.092554,6.518905,29.697983,416326.020346,1597.555162,260.601969,2838.000000,409.014470,1612.606509,20.156826,18.858814,18.759363,18.958264,283.726884,0.999859,1160.673450,3179.999722,1161.173450,916.500278,6.519310,29.796457,6340763.785356,2915.101800,2175.143176,21490.000000,6229.406787,1638.555460,18.796965,18.412014,18.348808,18.475220,84.509313,0.999951,1893.326915,1263.427843,1893.826915,2833.072157,6.513272,29.591813,7521135.107246,3113.408728,2415.723653,21692.000000,7389.048333,1651.549211,21.082761,19.009646,18.984302,19.034991,311.539109,0.999510
229,WASP-12b_00268_clean.fits,229.000000,0.000000,56319.828945,2456319.828945,2456319.828367,2456319.833805,2456319.834569,1.585912,39.002499,-19.960000,100.000000,6.509110,29.672297,20.894086,18.000000,32.000000,48.000000,0.139368,0.088728,0.138532,0.743898,0.461066,0.057851,0.830640,0.984473,0.000247,0.000243,0.000274,0.000812,0.000525,0.000224,0.000604,0.000688,563.666576,365.780360,505.099460,916.402814,878.777464,258.303598,1375.023409,1429.944316,7581742.083677,4263.282622,2399.344426,2018.518277,2399.844426,2077.981723,6.509099,29.672315,1056649.906133,1017.876020,1777.947715,594.308762,4391.000000,1038.092936,1603.552145,3371.000000,21.771274,19.358242,19.294324,19.422160,310.764393,0.997991,2430.352423,2348.420138,2430.852423,1748.079862,6.508844,29.707576,617885.901293,1652.847501,373.831162,3343.000000,607.034540,1601.521574,21.001611,19.250808,19.239681,19.261935,314.072638,0.998724,2743.691723,2699.226145,2744.191723,1397.273855,6.506274,29.745046,922513.287761,1745.099033,528.630909,4329.000000,906.312036,1606.602635,20.081778,18.899228,18.947355,18.851101,318.114923,0.997797,2161.616261,1603.479592,2162.116261,2493.020408,6.511050,29.627988,3234158.335418,2316.731185,1396.000691,10123.000000,3177.359789,1613.037320,21.822838,19.340912,19.331284,19.350540,314.237834,0.998599,2963.064481,992.323400,2963.564481,3104.176600,6.504504,29.562542,2392558.010246,2122.923404,1127.010991,8572.000000,2350.539716,1615.997478,20.271691,18.779015,18.752533,18.805498,310.494137,0.999676,1204.335638,2259.386289,1204.835638,1837.113711,6.518905,29.697966,414626.548960,1588.790753,260.969891,2836.000000,407.344844,1595.515125,21.265289,19.135531,19.033062,19.238000,305.187869,0.998983,1158.323637,3181.096222,1158.823637,915.403778,6.519311,29.796463,6297701.031140,2904.572348,2168.202501,20903.000000,6187.100304,1619.567923,19.185734,18.554769,18.693374,18.416163,338.455318,0.999582,1890.995017,1264.659816,1891.495017,2831.840184,6.513271,29.591811,7464021.970065,3103.346304,2405.152774,21244.000000,7332.938221,1634.912192,21.752474,19.295928,19.328001,19.263854,317.444066,0.998478
230,WASP-12b_00269_clean.fits,230.000000,0.000000,56319.830324,2456319.830324,2456319.829746,2456319.835184,2456319.835948,1.599111,38.618264,-19.960000,100.000000,6.509110,29.672297,19.031878,18.000000,32.000000,48.000000,0.139323,0.088997,0.138372,0.745079,0.460071,0.057823,0.831564,0.984509,0.000246,0.000241,0.000272,0.000809,0.000522,0.000222,0.000602,0.000685,566.687144,368.659039,508.026724,920.943924,881.808624,260.596663,1382.103679,1437.192609,7636397.211208,4271.963235,2396.740469,2019.973896,2397.240469,2076.526104,6.509099,29.672313,1063929.584349,1017.876020,1780.615642,597.506592,4815.000000,1045.244768,1606.769666,3442.000000,19.646430,18.726416,18.703455,18.749377,305.984290,0.999937,2427.736201,2350.067338,2428.236201,1746.432662,6.508844,29.707591,624077.912021,1656.157867,376.822720,3601.000000,613.117806,1603.517423,19.207693,18.573408,18.567436,18.579380,313.475063,0.999854,2741.045010,2700.860318,2741.545010,1395.639682,6.506275,29.745054,928220.511728,1745.638521,531.736955,4753.000000,911.919029,1607.028149,18.184970,18.373403,18.384582,18.362224,316.862726,0.999649,2158.968388,1604.988818,2159.468388,2491.511182,6.511051,29.627998,3260435.403659,2324.015903,1402.931624,11203.000000,3203.175377,1614.644682,20.042307,18.772853,18.800038,18.745667,324.629057,0.999923,2960.439576,993.630431,2960.939576,3102.869569,6.504504,29.562534,2406243.589024,2131.995981,1128.634205,9648.000000,2363.984947,1618.071324,18.349312,18.294972,18.232585,18.357358,60.528393,0.999825,1201.728851,2260.981920,1202.228851,1835.518080,6.518905,29.697980,417419.794777,1585.276120,263.310467,2930.000000,410.089035,1596.667330,19.359592,18.512262,18.458390,18.566134,293.256913,0.999928,1155.782668,3182.583750,1156.282668,913.916250,6.519311,29.796456,6350156.361590,2913.817559,2179.325312,23651.000000,6238.634410,1619.601640,17.607253,18.079239,18.169909,17.988569,15.776616,0.999861,1888.346853,1266.058354,1888.846853,2830.441646,6.513272,29.591813,7518104.720083,3110.595190,2416.934465,23592.000000,7386.071166,1635.918361,19.857468,18.699821,18.724315,18.675327,323.439326,0.999919
